,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.44, 'sensor_std': 1.86, 'integration_method': 'RK2'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.82, 'sensor_std': 0.93, 'integration_method': 'RK2'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.8, 'sensor_std': 1.25, 'integration_method': 'RK2'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 1.28, 'sensor_std': 1.83, 'integration_method': 'RK1'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.82, 'sensor_std': 0.83, 'integration_method': 'RK2'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.69, 'sensor_std': 1.39, 'integration_method': 'RK2'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.65, 'sensor_std': 2.0, 'integration_method': 'RK2'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.91, 'sensor_std': 0.86, 'integration_method': 'RK2'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 1.5, 'sensor_std': 1.59, 'integration_method': 'RK2'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.74, 'sensor_std': 2.0, 'integration_method': 'RK2'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.63, 'sensor_std': 1.63, 'integration_method': 'RK1'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.79, 'sensor_std': 0.88, 'integration_method': 'RK2'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.84, 'sensor_std': 0.76, 'integration_method': 'RK2'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.57, 'sensor_std': 1.71, 'integration_method': 'RK2'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.82, 'sensor_std': 1.38, 'integration_method': 'RK2'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.95, 'sensor_std': 1.43, 'integration_method': 'RK2'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.69, 'sensor_std': 1.38, 'integration_method': 'RK1'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.66, 'sensor_std': 1.63, 'integration_method': 'RK2'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.68, 'sensor_std': 1.28, 'integration_method': 'RK1'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.63, 'sensor_std': 1.94, 'integration_method': 'RK2'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.72, 'sensor_std': 1.46, 'integration_method': 'RK1'}}"
60,1,BO_MIXED,60,COMPLETED,"{'60_0': {'dt': 0.87, 'sensor_std': 1.47, 'integration_method': 'RK2'}}"
61,1,BO_MIXED,61,COMPLETED,"{'61_0': {'dt': 0.81, 'sensor_std': 1.38, 'integration_method': 'RK1'}}"
62,1,BO_MIXED,62,COMPLETED,"{'62_0': {'dt': 0.62, 'sensor_std': 1.43, 'integration_method': 'RK1'}}"
63,1,BO_MIXED,63,COMPLETED,"{'63_0': {'dt': 0.93, 'sensor_std': 1.33, 'integration_method': 'RK2'}}"
64,1,BO_MIXED,64,COMPLETED,"{'64_0': {'dt': 0.75, 'sensor_std': 1.33, 'integration_method': 'RK2'}}"
65,1,BO_MIXED,65,COMPLETED,"{'65_0': {'dt': 1.04, 'sensor_std': 1.49, 'integration_method': 'RK2'}}"
66,1,BO_MIXED,66,COMPLETED,"{'66_0': {'dt': 1.34, 'sensor_std': 1.53, 'integration_method': 'RK4'}}"
67,1,BO_MIXED,67,COMPLETED,"{'67_0': {'dt': 1.49, 'sensor_std': 1.27, 'integration_method': 'RK4'}}"
68,1,BO_MIXED,68,COMPLETED,"{'68_0': {'dt': 0.64, 'sensor_std': 1.41, 'integration_method': 'RK1'}}"
69,1,BO_MIXED,69,COMPLETED,"{'69_0': {'dt': 0.58, 'sensor_std': 1.47, 'integration_method': 'RK1'}}"
70,1,BO_MIXED,70,COMPLETED,"{'70_0': {'dt': 0.84, 'sensor_std': 0.88, 'integration_method': 'RK2'}}"
71,1,BO_MIXED,71,COMPLETED,"{'71_0': {'dt': 0.52, 'sensor_std': 1.37, 'integration_method': 'RK1'}}"
72,1,BO_MIXED,72,COMPLETED,"{'72_0': {'dt': 0.63, 'sensor_std': 1.9, 'integration_method': 'RK2'}}"
73,1,BO_MIXED,73,COMPLETED,"{'73_0': {'dt': 0.65, 'sensor_std': 1.74, 'integration_method': 'RK2'}}"
74,1,BO_MIXED,74,COMPLETED,"{'74_0': {'dt': 0.71, 'sensor_std': 1.21, 'integration_method': 'RK2'}}"
75,1,BO_MIXED,75,COMPLETED,"{'75_0': {'dt': 0.77, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
76,1,BO_MIXED,76,COMPLETED,"{'76_0': {'dt': 0.71, 'sensor_std': 1.44, 'integration_method': 'RK2'}}"
77,1,BO_MIXED,77,COMPLETED,"{'77_0': {'dt': 0.8, 'sensor_std': 1.72, 'integration_method': 'RK2'}}"
78,1,BO_MIXED,78,COMPLETED,"{'78_0': {'dt': 1.01, 'sensor_std': 0.82, 'integration_method': 'RK2'}}"
79,1,BO_MIXED,79,COMPLETED,"{'79_0': {'dt': 1.07, 'sensor_std': 1.4, 'integration_method': 'RK2'}}"
80,1,BO_MIXED,80,COMPLETED,"{'80_0': {'dt': 0.97, 'sensor_std': 0.92, 'integration_method': 'RK2'}}"
81,1,BO_MIXED,81,COMPLETED,"{'81_0': {'dt': 0.57, 'sensor_std': 1.75, 'integration_method': 'RK2'}}"
82,1,BO_MIXED,82,COMPLETED,"{'82_0': {'dt': 0.85, 'sensor_std': 1.2, 'integration_method': 'RK2'}}"
83,1,BO_MIXED,83,COMPLETED,"{'83_0': {'dt': 0.74, 'sensor_std': 0.52, 'integration_method': 'RK1'}}"
84,1,BO_MIXED,84,COMPLETED,"{'84_0': {'dt': 0.85, 'sensor_std': 1.66, 'integration_method': 'RK2'}}"
85,1,BO_MIXED,85,COMPLETED,"{'85_0': {'dt': 0.67, 'sensor_std': 1.97, 'integration_method': 'RK2'}}"
86,1,BO_MIXED,86,COMPLETED,"{'86_0': {'dt': 1.05, 'sensor_std': 1.68, 'integration_method': 'RK2'}}"
87,1,BO_MIXED,87,COMPLETED,"{'87_0': {'dt': 0.77, 'sensor_std': 0.84, 'integration_method': 'RK2'}}"
88,1,BO_MIXED,88,COMPLETED,"{'88_0': {'dt': 0.51, 'sensor_std': 1.76, 'integration_method': 'RK2'}}"
89,1,BO_MIXED,89,COMPLETED,"{'89_0': {'dt': 0.73, 'sensor_std': 1.24, 'integration_method': 'RK2'}}"
90,1,BO_MIXED,90,COMPLETED,"{'90_0': {'dt': 0.76, 'sensor_std': 1.67, 'integration_method': 'RK2'}}"
91,1,BO_MIXED,91,COMPLETED,"{'91_0': {'dt': 0.89, 'sensor_std': 1.7, 'integration_method': 'RK2'}}"
92,1,BO_MIXED,92,COMPLETED,"{'92_0': {'dt': 0.62, 'sensor_std': 1.73, 'integration_method': 'RK2'}}"
93,1,BO_MIXED,93,COMPLETED,"{'93_0': {'dt': 0.9, 'sensor_std': 1.64, 'integration_method': 'RK2'}}"
94,1,BO_MIXED,94,COMPLETED,"{'94_0': {'dt': 0.87, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
95,1,BO_MIXED,95,COMPLETED,"{'95_0': {'dt': 0.56, 'sensor_std': 1.79, 'integration_method': 'RK2'}}"
