,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
34,1,BO_MIXED,34,COMPLETED,"{'34_0': {'dt': 0.18, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
35,1,BO_MIXED,35,COMPLETED,"{'35_0': {'dt': 0.19, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
36,1,BO_MIXED,36,COMPLETED,"{'36_0': {'dt': 0.15, 'sensor_std': 1.06, 'integration_method': 'RK2'}}"
37,1,BO_MIXED,37,COMPLETED,"{'37_0': {'dt': 0.2, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
38,1,BO_MIXED,38,COMPLETED,"{'38_0': {'dt': 0.21, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.18, 'sensor_std': 0.92, 'integration_method': 'RK2'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.18, 'sensor_std': 0.9, 'integration_method': 'RK2'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.17, 'sensor_std': 0.91, 'integration_method': 'RK2'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 0.18, 'sensor_std': 0.9, 'integration_method': 'RK2'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.19, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.19, 'sensor_std': 0.93, 'integration_method': 'RK2'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.2, 'sensor_std': 0.98, 'integration_method': 'RK2'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.19, 'sensor_std': 0.96, 'integration_method': 'RK2'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 0.2, 'sensor_std': 0.99, 'integration_method': 'RK2'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.19, 'sensor_std': 0.98, 'integration_method': 'RK2'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.17, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.19, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.18, 'sensor_std': 0.95, 'integration_method': 'RK2'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.19, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.21, 'sensor_std': 1.02, 'integration_method': 'RK2'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.19, 'sensor_std': 0.96, 'integration_method': 'RK2'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.18, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.22, 'sensor_std': 1.03, 'integration_method': 'RK2'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.19, 'sensor_std': 0.99, 'integration_method': 'RK2'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.19, 'sensor_std': 0.98, 'integration_method': 'RK2'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.19, 'sensor_std': 0.97, 'integration_method': 'RK2'}}"
