,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
72,1,BO_MIXED,72,COMPLETED,"{'72_0': {'dt': 0.19, 'sensor_std': 1.55, 'integration_method': 'RK2'}}"
73,1,BO_MIXED,73,COMPLETED,"{'73_0': {'dt': 0.2, 'sensor_std': 1.23, 'integration_method': 'RK2'}}"
74,1,BO_MIXED,74,COMPLETED,"{'74_0': {'dt': 0.33, 'sensor_std': 1.62, 'integration_method': 'RK2'}}"
75,1,BO_MIXED,75,COMPLETED,"{'75_0': {'dt': 0.26, 'sensor_std': 1.2, 'integration_method': 'RK2'}}"
76,1,BO_MIXED,76,COMPLETED,"{'76_0': {'dt': 0.21, 'sensor_std': 1.16, 'integration_method': 'RK2'}}"
77,1,BO_MIXED,77,COMPLETED,"{'77_0': {'dt': 0.27, 'sensor_std': 1.0, 'integration_method': 'RK2'}}"
78,1,BO_MIXED,78,COMPLETED,"{'78_0': {'dt': 0.33, 'sensor_std': 1.03, 'integration_method': 'RK2'}}"
79,1,BO_MIXED,79,COMPLETED,"{'79_0': {'dt': 0.22, 'sensor_std': 1.53, 'integration_method': 'RK2'}}"
80,1,BO_MIXED,80,COMPLETED,"{'80_0': {'dt': 0.17, 'sensor_std': 1.72, 'integration_method': 'RK2'}}"
81,1,BO_MIXED,81,COMPLETED,"{'81_0': {'dt': 0.21, 'sensor_std': 1.07, 'integration_method': 'RK2'}}"
82,1,BO_MIXED,82,COMPLETED,"{'82_0': {'dt': 0.26, 'sensor_std': 1.88, 'integration_method': 'RK2'}}"
83,1,BO_MIXED,83,COMPLETED,"{'83_0': {'dt': 0.18, 'sensor_std': 1.82, 'integration_method': 'RK2'}}"
84,1,BO_MIXED,84,COMPLETED,"{'84_0': {'dt': 0.18, 'sensor_std': 1.67, 'integration_method': 'RK2'}}"
85,1,BO_MIXED,85,COMPLETED,"{'85_0': {'dt': 0.4, 'sensor_std': 1.71, 'integration_method': 'RK4'}}"
86,1,BO_MIXED,86,COMPLETED,"{'86_0': {'dt': 0.4, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
87,1,BO_MIXED,87,COMPLETED,"{'87_0': {'dt': 0.29, 'sensor_std': 1.84, 'integration_method': 'RK4'}}"
88,1,BO_MIXED,88,COMPLETED,"{'88_0': {'dt': 0.21, 'sensor_std': 1.93, 'integration_method': 'RK2'}}"
89,1,BO_MIXED,89,COMPLETED,"{'89_0': {'dt': 0.2, 'sensor_std': 1.92, 'integration_method': 'RK2'}}"
90,1,BO_MIXED,90,COMPLETED,"{'90_0': {'dt': 0.3, 'sensor_std': 1.6, 'integration_method': 'RK2'}}"
