,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
21,1,BO_MIXED,21,COMPLETED,"{'21_0': {'dt': 0.1, 'sensor_std': 2.17, 'integration_method': 'RK4'}}"
22,1,BO_MIXED,22,COMPLETED,"{'22_0': {'dt': 0.3, 'sensor_std': 1.42, 'integration_method': 'RK4'}}"
23,1,BO_MIXED,23,COMPLETED,"{'23_0': {'dt': 0.29, 'sensor_std': 1.2, 'integration_method': 'RK4'}}"
24,1,BO_MIXED,24,COMPLETED,"{'24_0': {'dt': 0.29, 'sensor_std': 1.42, 'integration_method': 'RK4'}}"
25,1,BO_MIXED,25,COMPLETED,"{'25_0': {'dt': 0.27, 'sensor_std': 1.48, 'integration_method': 'RK4'}}"
26,1,BO_MIXED,26,COMPLETED,"{'26_0': {'dt': 0.27, 'sensor_std': 1.4, 'integration_method': 'RK4'}}"
27,1,BO_MIXED,27,COMPLETED,"{'27_0': {'dt': 0.28, 'sensor_std': 1.36, 'integration_method': 'RK4'}}"
28,1,BO_MIXED,28,COMPLETED,"{'28_0': {'dt': 0.31, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
29,1,BO_MIXED,29,COMPLETED,"{'29_0': {'dt': 0.29, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
30,1,BO_MIXED,30,COMPLETED,"{'30_0': {'dt': 0.28, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
31,1,BO_MIXED,31,COMPLETED,"{'31_0': {'dt': 0.28, 'sensor_std': 1.38, 'integration_method': 'RK4'}}"
32,1,BO_MIXED,32,COMPLETED,"{'32_0': {'dt': 0.29, 'sensor_std': 1.29, 'integration_method': 'RK4'}}"
33,1,BO_MIXED,33,COMPLETED,"{'33_0': {'dt': 0.3, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
34,1,BO_MIXED,34,COMPLETED,"{'34_0': {'dt': 0.29, 'sensor_std': 1.32, 'integration_method': 'RK4'}}"
35,1,BO_MIXED,35,COMPLETED,"{'35_0': {'dt': 0.31, 'sensor_std': 1.31, 'integration_method': 'RK4'}}"
36,1,BO_MIXED,36,COMPLETED,"{'36_0': {'dt': 0.3, 'sensor_std': 1.35, 'integration_method': 'RK4'}}"
37,1,BO_MIXED,37,COMPLETED,"{'37_0': {'dt': 0.28, 'sensor_std': 1.46, 'integration_method': 'RK4'}}"
38,1,BO_MIXED,38,COMPLETED,"{'38_0': {'dt': 0.27, 'sensor_std': 1.41, 'integration_method': 'RK4'}}"
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.29, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.31, 'sensor_std': 1.32, 'integration_method': 'RK4'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.3, 'sensor_std': 1.34, 'integration_method': 'RK4'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 0.29, 'sensor_std': 1.41, 'integration_method': 'RK4'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.28, 'sensor_std': 1.37, 'integration_method': 'RK4'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.31, 'sensor_std': 1.37, 'integration_method': 'RK4'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.31, 'sensor_std': 1.38, 'integration_method': 'RK4'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.3, 'sensor_std': 1.41, 'integration_method': 'RK4'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 0.29, 'sensor_std': 1.43, 'integration_method': 'RK4'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.27, 'sensor_std': 1.56, 'integration_method': 'RK4'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.3, 'sensor_std': 1.37, 'integration_method': 'RK4'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.31, 'sensor_std': 1.25, 'integration_method': 'RK4'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.32, 'sensor_std': 1.24, 'integration_method': 'RK4'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.42, 'sensor_std': 0.64, 'integration_method': 'RK4'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.3, 'sensor_std': 1.42, 'integration_method': 'RK4'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.3, 'sensor_std': 1.47, 'integration_method': 'RK4'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.29, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.3, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.3, 'sensor_std': 1.53, 'integration_method': 'RK4'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.3, 'sensor_std': 1.49, 'integration_method': 'RK4'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.29, 'sensor_std': 1.52, 'integration_method': 'RK4'}}"
60,1,BO_MIXED,60,COMPLETED,"{'60_0': {'dt': 0.32, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
61,1,BO_MIXED,61,COMPLETED,"{'61_0': {'dt': 0.3, 'sensor_std': 1.53, 'integration_method': 'RK4'}}"
62,1,BO_MIXED,62,COMPLETED,"{'62_0': {'dt': 0.31, 'sensor_std': 1.51, 'integration_method': 'RK4'}}"
63,1,BO_MIXED,63,COMPLETED,"{'63_0': {'dt': 0.29, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
64,1,BO_MIXED,64,COMPLETED,"{'64_0': {'dt': 0.3, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
65,1,BO_MIXED,65,COMPLETED,"{'65_0': {'dt': 0.33, 'sensor_std': 1.56, 'integration_method': 'RK4'}}"
66,1,BO_MIXED,66,COMPLETED,"{'66_0': {'dt': 0.28, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
67,1,BO_MIXED,67,COMPLETED,"{'67_0': {'dt': 0.29, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
68,1,BO_MIXED,68,COMPLETED,"{'68_0': {'dt': 0.28, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
69,1,BO_MIXED,69,COMPLETED,"{'69_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
70,1,BO_MIXED,70,COMPLETED,"{'70_0': {'dt': 0.29, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
71,1,BO_MIXED,71,COMPLETED,"{'71_0': {'dt': 0.29, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
72,1,BO_MIXED,72,COMPLETED,"{'72_0': {'dt': 0.3, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
73,1,BO_MIXED,73,COMPLETED,"{'73_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
74,1,BO_MIXED,74,COMPLETED,"{'74_0': {'dt': 0.3, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
75,1,BO_MIXED,75,COMPLETED,"{'75_0': {'dt': 0.31, 'sensor_std': 1.52, 'integration_method': 'RK4'}}"
76,1,BO_MIXED,76,COMPLETED,"{'76_0': {'dt': 0.3, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
77,1,BO_MIXED,77,COMPLETED,"{'77_0': {'dt': 0.29, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
78,1,BO_MIXED,78,COMPLETED,"{'78_0': {'dt': 0.28, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
79,1,BO_MIXED,79,COMPLETED,"{'79_0': {'dt': 0.29, 'sensor_std': 1.55, 'integration_method': 'RK4'}}"
80,1,BO_MIXED,80,COMPLETED,"{'80_0': {'dt': 0.3, 'sensor_std': 1.52, 'integration_method': 'RK4'}}"
81,1,BO_MIXED,81,COMPLETED,"{'81_0': {'dt': 0.29, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
82,1,BO_MIXED,82,COMPLETED,"{'82_0': {'dt': 0.28, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
83,1,BO_MIXED,83,COMPLETED,"{'83_0': {'dt': 0.28, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
84,1,BO_MIXED,84,COMPLETED,"{'84_0': {'dt': 0.29, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
85,1,BO_MIXED,85,COMPLETED,"{'85_0': {'dt': 0.27, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
86,1,BO_MIXED,86,COMPLETED,"{'86_0': {'dt': 0.27, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
87,1,BO_MIXED,87,COMPLETED,"{'87_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
88,1,BO_MIXED,88,COMPLETED,"{'88_0': {'dt': 0.27, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
89,1,BO_MIXED,89,COMPLETED,"{'89_0': {'dt': 0.28, 'sensor_std': 1.52, 'integration_method': 'RK4'}}"
90,1,BO_MIXED,90,COMPLETED,"{'90_0': {'dt': 0.26, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
91,1,BO_MIXED,91,COMPLETED,"{'91_0': {'dt': 0.28, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
92,1,BO_MIXED,92,COMPLETED,"{'92_0': {'dt': 0.27, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
93,1,BO_MIXED,93,COMPLETED,"{'93_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
94,1,BO_MIXED,94,COMPLETED,"{'94_0': {'dt': 0.27, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
95,1,BO_MIXED,95,COMPLETED,"{'95_0': {'dt': 0.27, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
96,1,BO_MIXED,96,COMPLETED,"{'96_0': {'dt': 0.26, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
97,1,BO_MIXED,97,COMPLETED,"{'97_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
98,1,BO_MIXED,98,COMPLETED,"{'98_0': {'dt': 0.28, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
99,1,BO_MIXED,99,COMPLETED,"{'99_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
100,1,BO_MIXED,100,COMPLETED,"{'100_0': {'dt': 0.29, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
101,1,BO_MIXED,101,COMPLETED,"{'101_0': {'dt': 0.27, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
102,1,BO_MIXED,102,COMPLETED,"{'102_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
103,1,BO_MIXED,103,COMPLETED,"{'103_0': {'dt': 0.25, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
104,1,BO_MIXED,104,COMPLETED,"{'104_0': {'dt': 0.26, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
105,1,BO_MIXED,105,COMPLETED,"{'105_0': {'dt': 0.26, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
106,1,BO_MIXED,106,COMPLETED,"{'106_0': {'dt': 0.26, 'sensor_std': 1.62, 'integration_method': 'RK4'}}"
107,1,BO_MIXED,107,COMPLETED,"{'107_0': {'dt': 0.25, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
108,1,BO_MIXED,108,COMPLETED,"{'108_0': {'dt': 0.24, 'sensor_std': 1.62, 'integration_method': 'RK4'}}"
109,1,BO_MIXED,109,COMPLETED,"{'109_0': {'dt': 0.25, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
110,1,BO_MIXED,110,COMPLETED,"{'110_0': {'dt': 0.25, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
111,1,BO_MIXED,111,COMPLETED,"{'111_0': {'dt': 0.27, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
112,1,BO_MIXED,112,COMPLETED,"{'112_0': {'dt': 0.28, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
113,1,BO_MIXED,113,COMPLETED,"{'113_0': {'dt': 0.26, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
114,1,BO_MIXED,114,COMPLETED,"{'114_0': {'dt': 0.27, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
115,1,BO_MIXED,115,COMPLETED,"{'115_0': {'dt': 0.26, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
116,1,BO_MIXED,116,COMPLETED,"{'116_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
117,1,BO_MIXED,117,COMPLETED,"{'117_0': {'dt': 0.25, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
118,1,BO_MIXED,118,COMPLETED,"{'118_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
119,1,BO_MIXED,119,COMPLETED,"{'119_0': {'dt': 0.26, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
120,1,BO_MIXED,120,COMPLETED,"{'120_0': {'dt': 0.26, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
121,1,BO_MIXED,121,COMPLETED,"{'121_0': {'dt': 0.25, 'sensor_std': 1.63, 'integration_method': 'RK4'}}"
122,1,BO_MIXED,122,COMPLETED,"{'122_0': {'dt': 0.26, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
123,1,BO_MIXED,123,COMPLETED,"{'123_0': {'dt': 0.28, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
124,1,BO_MIXED,124,COMPLETED,"{'124_0': {'dt': 0.27, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
125,1,BO_MIXED,125,COMPLETED,"{'125_0': {'dt': 0.29, 'sensor_std': 1.61, 'integration_method': 'RK4'}}"
126,1,BO_MIXED,126,COMPLETED,"{'126_0': {'dt': 0.28, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
127,1,BO_MIXED,127,COMPLETED,"{'127_0': {'dt': 0.27, 'sensor_std': 1.56, 'integration_method': 'RK4'}}"
128,1,BO_MIXED,128,COMPLETED,"{'128_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
129,1,BO_MIXED,129,COMPLETED,"{'129_0': {'dt': 0.28, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
130,1,BO_MIXED,130,COMPLETED,"{'130_0': {'dt': 0.28, 'sensor_std': 1.6, 'integration_method': 'RK4'}}"
131,1,BO_MIXED,131,COMPLETED,"{'131_0': {'dt': 0.27, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
132,1,BO_MIXED,132,COMPLETED,"{'132_0': {'dt': 0.28, 'sensor_std': 1.58, 'integration_method': 'RK4'}}"
133,1,BO_MIXED,133,COMPLETED,"{'133_0': {'dt': 0.28, 'sensor_std': 1.56, 'integration_method': 'RK4'}}"
134,1,BO_MIXED,134,COMPLETED,"{'134_0': {'dt': 0.26, 'sensor_std': 1.59, 'integration_method': 'RK4'}}"
135,1,BO_MIXED,135,COMPLETED,"{'135_0': {'dt': 0.27, 'sensor_std': 1.54, 'integration_method': 'RK4'}}"
136,1,BO_MIXED,136,COMPLETED,"{'136_0': {'dt': 0.27, 'sensor_std': 1.57, 'integration_method': 'RK4'}}"
